video_id,author,text,clean_text,source_channel,sentiment_label,sentiment_score,gold_label,gold_notes
OHGnsJYi4tQ,@kmjcustom5,"terbukti durability dan kualitasnya yg top ,sy masih pakai redmi note 8 pro sdh 6 tahun , buat cari duit sampai skrng, ganti ah...",terbukti durability dan kualitasnya yang top sy masih pakai redmi note 8 pro sudah 6 tahun buat cari duit sampai skrng ganti ah,GadgeTin,positive,0.9946192503,positive,
OHGnsJYi4tQ,@plengeh7254,"redmi note 8 walaupun udah 6 tahun masih aman, cuma tp batrei udah ganti beberapa kali 😅
hp itu kalo ga kebanyakan aplikasi saya kira awet-awet aja.",redmi note 8 walaupun sudah 6 tahun masih aman cuma tapi batrei sudah ganti beberapa kali ponsel itu kalau tidak kebanyakan aplikasi saya kira awet awet aja,GadgeTin,positive,0.9033026099,neutral,
OHGnsJYi4tQ,@teguhwidiantoro1528,"Design redmi knp dahh, tim nya kek maless bgt mkirin design hp 😂",design redmi knp dahh tim nya kek maless sangat mkirin design ponsel,GadgeTin,positive,0.9910043478,negative,
OHGnsJYi4tQ,@KartikaMela-n6g4v,"Note 9 6/128 masih oke 
Minus ngecas Aling lama di tongkrongan",note 9 6 128 masih oke minus mengisi daya aling lama di tongkrongan,GadgeTin,positive,0.485011965,neutral,
OHGnsJYi4tQ,@alfonsussetiono2254,"Mau beli hp selalu liat review dr dia dulu, asli lengkap bgt penjelasan ny di kasih kelebihan dan kekurangan ny dr gadget tersebut 👍👍",mau beli ponsel selalu liat review dr dia dulu asli lengkap sangat penjelasan ny di kasih kelebihan dan kekurangan ny dr gadget tersebut,GadgeTin,positive,0.9540101886,neutral,
OHGnsJYi4tQ,@KaguyaOtsutsuki-r3m,Masih setia dengan poco X7 Pro😢,masih setia dengan poco x7 pro,GadgeTin,positive,0.981108129,neutral,
OHGnsJYi4tQ,@idhammekanik9888,Poco x3 nfc kumpul sini🎉,poco x3 nfc kumpul sini,GadgeTin,positive,0.5847480297,neutral,
OHGnsJYi4tQ,@Tonii25,"Layar depan cakep , tapi belakang nya ko gitu ya model kamera nya kaya bisul 😅",layar depan cakep tapi belakang nya ko gitu ya model kamera nya kaya bisul,GadgeTin,positive,0.95,negative,
OHGnsJYi4tQ,@HahahaFF45,Alhamdulillah tetap bersyukur masih pakai vivo y66,alhamdulillah tetap bersyukur masih pakai vivo y66,GadgeTin,positive,0.9975132942,neutral,
OHGnsJYi4tQ,@RTF888,Bentuk kamera msih bagus redmi a5 😂,bentuk kamera msih bagus redmi a5,GadgeTin,positive,0.9975962043,neutral,
OHGnsJYi4tQ,@BezLy,"Masih pkek redmi note 12, emang hp badak xiomi😂",masih pkek redmi note 12 emang ponsel awet xiomi,GadgeTin,positive,0.9933644533,positive,
OHGnsJYi4tQ,@slametdwiginanjar2848,Masih setia redmi note 8pro,masih setia redmi note 8pro,GadgeTin,positive,0.9975175858,neutral,
OHGnsJYi4tQ,@FebriNiGenk,Bagusan Poco F7. Untung udah beli 😂😂,bagusan poco f7 untung sudah beli,GadgeTin,positive,0.9942085743,negative,
OHGnsJYi4tQ,@lensamandalika2178,"Dulu beli baru Redmi note 7, sekarang masih dipake anak buat maen game 😂",dulu beli baru redmi note 7 sekarang masih dipake anak buat maen game,GadgeTin,positive,0.7137811184,neutral,
OHGnsJYi4tQ,@NATHAN-gp7yp,"Pernah pake Redmi Note 13 Pro 5G dan puas banget... Harga wort it, desain cukup oke, kencengnya juga pas... Dan liat Redmi Note 15 Pro 5G, cukup impresif, karena perubahannya cukup lumayan, dan masih wort it juga untuk diharga...",pernah pake redmi note 13 pro 5g dan puas sangat harga wort it desain cukup oke kencengnya juga pas dan liat redmi note 15 pro 5g cukup impresif karena perubahannya cukup lumayan dan masih wort it juga untuk diharga,GadgeTin,positive,0.9991545677,positive,
OHGnsJYi4tQ,@jayzgaban3697,Yg 4G aja keren..full layar bok...kayak Poco f7 yg 4 jutaan...,yang 4g aja bagus full layar bok kayak poco f7 yang 4 jutaan,GadgeTin,positive,0.984351635,positive,
te4V1vw2pRY,@reosusanto6435,kenapa sampai skrg AOD nya msh 10 detik...hmmm,kenapa sampai skrg aod nya msh 10 detik hmm,Jagat Review,negative,0.998144865,negative,
te4V1vw2pRY,@zonatutorialbersama,Kalau dari redmi note 10 5g ke redmi 15 biasa itu upgrade atau downgrade ya(abaikan 5g nya)? Pengen beli tapi masih mikir?,kalau dari redmi note 10 5g ke redmi 15 biasa itu upgrade atau downgrade ya abaikan 5g nya pengen beli tapi masih mikir,Jagat Review,negative,0.9795334339,neutral,
te4V1vw2pRY,@Febriabit,"Emng pasar mnta layar curve
Hedeeh",emng pasar mnta layar curve hedeeh,Jagat Review,negative,0.7621258497,negative,
te4V1vw2pRY,@faizgoodboys,"Mantep si renot bisa menyesuaikan harga komponen yang naik harga dengan ekspektasi pembelinya 😅, walaupun masih agak mahal gitu ya",mantep si renot bisa menyesuaikan harga komponen yang naik harga dengan ekspektasi pembelinya walaupun masih agak mahal gitu ya,Jagat Review,negative,0.95,positive,
te4V1vw2pRY,@aripurnomo5209,Rekomen ndak bang buat dibeli,direkomendasikan tidak bang buat dibeli,Jagat Review,negative,0.9985308647,neutral,
te4V1vw2pRY,@yogi_hikmawan,"udah mahal banyak iklannya ,, nyetel musik ,, buka folder ada iklannya ,,jd nunggu iklanny selesai,,",sudah mahal banyak iklannya nyetel musik buka folder ada iklannya jd nunggu iklanny selesai,Jagat Review,negative,0.9973765612,negative,
te4V1vw2pRY,@farellivan2532,Aduh desain belakang bukan seleraku 😢,aduh desain belakang bukan seleraku,Jagat Review,negative,0.86110425,negative,
te4V1vw2pRY,@fiandamar7613,"seri paling nanggung sih yg ini, lebih baik nambah buat ambil seri Pro nya,",seri paling nanggung sih yang ini lebih baik nambah buat ambil seri pro nya,Jagat Review,negative,0.9622971416,positive,
te4V1vw2pRY,@deniwonua7641,"Saran aja Buat Siomi, next Poco Tipe Modelnya jgn di sama""in dgn Renotlah",saran aja buat siomi next poco tipe modelnya jangan di sama in dgn renotlah,Jagat Review,negative,0.8938384652,negative,
te4V1vw2pRY,@Sam_Shinoda,"Lah, ga ada jack Audio nya kah?",lah tidak ada jack audio nya kah,Jagat Review,negative,0.9847794175,negative,
te4V1vw2pRY,@gerryriandi,"3:07 dengerin nih 😅 jangan protes ""kan udah IP sekian.. IP sekian.. aman aman aja dong, masa udah rusak garansi gak bisa.""",3 07 dengerin nih jangan protes kan sudah ip sekian ip sekian aman aman aja dong masa sudah rusak garansi tidak bisa,Jagat Review,negative,0.8462678194,neutral,
te4V1vw2pRY,@Saksi-Bisu-Proyek,"Ada iklan gak ???? ada iklan, gua skip  Mending nungguin Infinix Note 60 Pro, atau GT 40 Pro, mengingat ini masih Januari ",ada iklan tidak ada iklan saya jangan beli mending nungguin infinix note 60 pro atau gt 40 pro mengingat ini masih januari,Jagat Review,negative,0.9956451654,negative,
te4V1vw2pRY,@BudiSantoso-cl9dd,Mskipun g kuat beli hp ini tp gw udh g trtarik merk lain xcept samsung,mskipun g kuat beli ponsel ini tapi saya sudah g trtarik merk lain xcept samsung,Jagat Review,negative,0.9050360322,positive,
te4V1vw2pRY,@SuperRiosaga,"Nungguin seri note tp kecewa SM desain kameranya, ambil pova curve 5g aja deh",nungguin seri note tapi kecewa sm desain kameranya ambil pova curve 5g aja deh,Jagat Review,negative,0.9991716146,negative,
te4V1vw2pRY,@memetcs5770,Jiterr y kgak nahan dari seri rednote 14 5g kgak ada perubahan di mslah jiternya,jiterr y kgak nahan dari seri rednote 14 5g kgak ada perubahan di mslah jiternya,Jagat Review,negative,0.8666903973,neutral,
te4V1vw2pRY,@PapaMasaKini-w1j,Bedanya sama yang pro apa bang?,bedanya sama yang pro apa bang,Jagat Review,negative,0.8003851771,neutral,
te4V1vw2pRY,@awaludinfarhan8121,Bang perbedaan nya sama yng pro+ 5g apa si ?,bang perbedaan nya sama yng pro 5g apa si,Jagat Review,negative,0.9068950415,neutral,
te4V1vw2pRY,@TirtaMulia-i4b,REDMI Note 15 aneh Tahun Lalu Desain Redmi Note 14 Nggak Pake layar curved Tahun Ini Redmi Note 15 malah pke layar curve Sementara redmi note 14 pro yg layarnya curved berubah jdi flat di redmi note 15 pro gimana sih redmi Klo Pke Layar Curve yah curve semua dari Redmi Note 15 sampai redmi note 15+ curve semua itu baru redmi,redmi note 15 aneh tahun lalu desain redmi note 14 tidak pake layar curved tahun ini redmi note 15 malah pke layar curve sementara redmi note 14 pro yang layarnya curved berubah jdi flat di redmi note 15 pro gimana sih redmi kalau pke layar curve yah curve semua dari redmi note 15 sampai redmi note 15 curve semua itu baru redmi,Jagat Review,negative,0.993589282,negative,
te4V1vw2pRY,@Ady_S.,SoCnya sama kyak yg dipake Samsung A36 tapi A36 lebih mahal. Memang bagusan Samsung daripada redmi sih tapi bedanya jangan sampe sejutaan juga dong,socnya sama kyak yang dipake samsung a36 tapi a36 lebih mahal memang bagusan samsung daripada redmi sih tapi bedanya jangan sampe sejutaan juga dong,Jagat Review,negative,0.9734062552,negative,
te4V1vw2pRY,@alexoliveira-pq,Ini sama redmi note 14 pro bagusan mana ya plis?,ini sama redmi note 14 pro bagusan mana ya plis,Jagat Review,negative,0.5115603805,neutral,
te4V1vw2pRY,@NonaDita-k3y,kayaknya pro 5G aja yang mesti aku co pas thran 2026 ini,kayaknya pro 5g aja yang mesti aku co pas thran 2026 ini,Jagat Review,negative,0.9622980356,positive,
te4V1vw2pRY,@aetherkiryu,"Kameranya biasa amat, harganya cuih buat yg 256",kameranya biasa amat harganya cuih buat yang 256,Jagat Review,negative,0.9982987046,negative,
te4V1vw2pRY,@doraexplorer8331,"Kok kayanya info yg gw dapet beda ya, apa beda tipe biasa vs pro? Seingetnya ada ip rating + gitu",kok kayanya info yang saya dapet beda ya apa beda tipe biasa vs pro seingetnya ada ip rating gitu,Jagat Review,negative,0.9956107736,neutral,
te4V1vw2pRY,@Iyoore82,redmi menyerah dengan 12/512 murah,redmi menyerah dengan 12 512 murah,Jagat Review,negative,0.9962719679,negative,
te4V1vw2pRY,@singkongkejuhaha,mahaaal ya k k,mahaal ya k k,Jagat Review,negative,0.9968439341,negative,
te4V1vw2pRY,@Fimo93,"Redmi tuh sbenernya bagus
Syangnya IKLAN.nya itu loh yg bkin mengganggu",redmi tuh sbenernya bagus syangnya iklan nya itu loh yang bkin mengganggu,Jagat Review,negative,0.95,negative,
te4V1vw2pRY,@arykurniawan5637,Seri foco apakah ada iklan juga ???,seri foco apakah ada iklan juga,Jagat Review,negative,0.95,neutral,
te4V1vw2pRY,@NgantokPolcok,"11:49 tolong abang nya suruh pose atau apa gitu bg, takut gw di pelototin kek gitu😅",11 49 tolong abang nya suruh pose atau apa gitu bg takut saya di pelototin kek gitu,Jagat Review,negative,0.9974537492,neutral,
te4V1vw2pRY,@musthofaa,2:13 Sayang sekali saya nggak suka penempatan modul kameranya,2 13 sayang sekali saya tidak suka penempatan modul kameranya,Jagat Review,negative,0.9988870025,negative,
te4V1vw2pRY,@hadipoerbo9182,Kenapa harus curved layarnya... Lebih baik sama saja seperti yang pro... 😢,kenapa harus curved layarnya lebih baik sama saja seperti yang pro,Jagat Review,negative,0.8163880706,negative,
te4V1vw2pRY,@rownbee_6,"komennya iklan iklan apa si, pada awam banget ya?
iklan bisa di matiin, yang komen pada ribut",komennya iklan iklan apa si pada awam sangat ya iklan bisa di matiin yang komen pada ribut,Jagat Review,negative,0.9984701276,positive,
te4V1vw2pRY,@ireneoppa9400,"Design kameranya jelek bngt sumpah😂😂😂, kenapa gada yang simple dan minimalis kek series note 10 sih atau note 8 kamera seadanya gedenya bukan maen, kalo gede kek sensor Huawei Samsung or iPhone okelah",design kameranya jelek bngt sumpah kenapa gada yang simple dan minimalis kek series note 10 sih atau note 8 kamera seadanya gedenya bukan maen kalau gede kek sensor huawei samsung or iphone okelah,Jagat Review,negative,0.9987113476,negative,
te4V1vw2pRY,@Gamer_Indonesia17,7:41 iklan apa iklan om dedi 😅,7 41 iklan apa iklan om dedi,Jagat Review,negative,0.95,neutral,
te4V1vw2pRY,@gt_team952,"kalo ga masalah dgn layar, mending motorola g45  😁",kalau tidak masalah dgn layar mending motorola g45,Jagat Review,negative,0.737837255,negative,
te4V1vw2pRY,@rightleft1995,Koq jadi mahal gini ..kalo beli di toko offline  hampir 4 jutaan ini kyak nya,koq jadi mahal gini kalau beli di toko offline hampir 4 jutaan ini kyak nya,Jagat Review,negative,0.9987469912,negative,
te4V1vw2pRY,@didikeko8474,"Hp udah jualan brand bukan spek inimah,naga 6 tidak lebih bagus dari G99,G100,G200😂",ponsel sudah jualan brand bukan spek inimah naga 6 tidak lebih bagus dari g99 g100 g200,Jagat Review,negative,0.9972689748,negative,
te4V1vw2pRY,@enonng,Ini harganya sama kah kayak moto g57??,ini harganya sama kah kayak moto g57,Jagat Review,negative,0.9211727381,neutral,
te4V1vw2pRY,@rey_pracoustycmusic,"Titan Tiada tanding, mirip taglinenya Suzuki Smash🙂
Ya walau iklan, tapi bisa dimatikan dengan mudah, sejak jaman MIUI🙏",titan tiada tanding mirip taglinenya suzuki smash ya walau iklan tapi bisa dimatikan dengan mudah sejak jaman miui,Jagat Review,negative,0.95,positive,
te4V1vw2pRY,@vegaqurrotaayun2920,Yang kmren viral kamera ngembun itu Xiaomi yang mana ya,yang kmren viral kamera ngembun itu xiaomi yang mana ya,Jagat Review,negative,0.9491018057,neutral,
te4V1vw2pRY,@a-mwalkerbrb,"Gara² RAM naik, slot micro-sd balik lagi😂😂",gara ram naik judi slot micro sd balik lagi,Jagat Review,negative,0.6267793775,neutral,
te4V1vw2pRY,@npcnpc4865,"Udah 2026 uw tetep stuck di 8mp 😂
Mau bilang gimmick ntar banyak yg ngamok
Minimal 13 mp kek kaya x3 npc",sudah 2026 uw tetep stuck di 8mp mau bilang tipuan pemasaran ntar banyak yang ngamok minimal 13 mp kek kaya x3 npc,Jagat Review,negative,0.9986466765,neutral,
te4V1vw2pRY,@Riko6119,Tumben gak bareng bang Chris om 😅,tumben tidak bareng bang chris om,Jagat Review,negative,0.522880137,neutral,
te4V1vw2pRY,@ijp_josh2,"Yang masih pada ngoceh soal IKLAN bukti bahwa anda emang ga nonton video ini dengan baik, kalau gamau ada IKLAN ya tambahin uangnya beli seri XIAOMI 😊 Udah di kasih tau sama Om Ded juga padahal 😂  Jangan cuma ngoceh GAMAU ada IKLAN tapi ga ada UANG WKWKWK Redmi Note Series pasti akan selalu ada iklan karena memang pasarnya untuk range harga 2jt-5jtan alias kelas MID-RANGE dengan harga murah 😊 INGET!!! ANDROIRD SUPPORT dan UI SUPPORT-nya JELAS yaitu 4 tahun ANDROID UPDATE dan 6 tahun UI SUPPORT 😊  Jangan dibandingin sama HP China yang ANDROID SUPPORT & UI SUPPORT-nya ga jelas ya 😊",yang masih pada ngoceh soal iklan bukti bahwa anda emang tidak nonton video ini dengan baik kalau gamau ada iklan ya tambahin uangnya beli seri xiaomi sudah di kasih tau sama om ded juga padahal jangan cuma ngoceh gamau ada iklan tapi tidak ada uang wkwkwk redmi note series pasti akan selalu ada iklan karena memang pasarnya untuk range harga 2jt 5jtan alias kelas mid range dengan harga murah inget androird support dan ui support nya jelas yaitu 4 tahun android update dan 6 tahun ui support jangan dibandingin sama ponsel china yang android support ui support nya tidak jelas ya,Jagat Review,negative,0.95,positive,
te4V1vw2pRY,@DimasSaputra-xj1uo,"Pak kalo review hp produk Xiaomi yang kena limit fps padahal kebuka diatasnya itu hapus joyose ,cari di pencarian aplikasi di pengaturan ketik joyose terus hapus ,nah ga ada bakalan di limit fps nya",pak kalau review ponsel produk xiaomi yang kena limit fps padahal kebuka diatasnya itu hapus joyose cari di pencarian aplikasi di pengaturan ketik joyose terus hapus nah tidak ada bakalan di limit fps nya,Jagat Review,negative,0.6472792625,neutral,
te4V1vw2pRY,@info2846,"Lagi lagi layar lengkung
Dahlah...",lagi lagi layar lengkung dahlah,Jagat Review,negative,0.9830259681,negative,
te4V1vw2pRY,@dayatmisteri5203,model pengujian kameranya tolong pake model yg lain bang ...ini kan untuk visual tolong yg visualnya gak oke ditaruh di kerja belakang layar aja,model pengujian kameranya tolong pake model yang lain bang ini kan untuk visual tolong yang visualnya tidak oke ditaruh di kerja belakang layar aja,Jagat Review,negative,0.882032752,neutral,
te4V1vw2pRY,@wahyuzikri,"efek sparepart mahal, varian 6/128 balik lgi ",efek sparepart mahal varian 6 128 balik lgi,Jagat Review,negative,0.95,neutral,
te4V1vw2pRY,@narayana_abdillah,Desainnya di selera saya ga cocok 😅,desainnya di selera saya tidak cocok,Jagat Review,negative,0.9977208972,negative,
te4V1vw2pRY,@KudetGaming-v2w,Gila 3jtan blum ip68😂,gila 3jtan blum ip68,Jagat Review,negative,0.9828654528,negative,
te4V1vw2pRY,@bangujeeb,"saya pake note14 pro 5G ,sampe sekarang blm ada iklan",saya pake note14 pro 5g sampe sekarang belum ada iklan,Jagat Review,negative,0.95,neutral,
te4V1vw2pRY,@rigadget3543,"melihat harga smartphone terbaru di tahun 2026 ini, jadi enggak nyesel beli smartphone di akhir tahun kemarin 😂😂",melihat harga smartphone terbaru di tahun 2026 ini jadi enggak nyesel beli smartphone di akhir tahun kemarin,Jagat Review,negative,0.95,negative,
te4V1vw2pRY,@johar445,sdh desain kamera blkngnya jelek ditambah layar lengkung fix gk masuk hp inceran saya 🤭,sudah desain kamera blkngnya jelek ditambah layar lengkung pasti tidak masuk ponsel inceran saya,Jagat Review,negative,0.9992944002,negative,
te4V1vw2pRY,@inventer-m2s,"Bagus, balik lgi ke layar rasio 19,5 :9.., soalnya 20:9 keatas kepanjangan gk enak mata",bagus balik lgi ke layar rasio 19 5 9 soalnya 20 9 keatas kepanjangan tidak enak mata,Jagat Review,negative,0.9896557331,positive,
te4V1vw2pRY,@dannylaluyan,"Bisa aja gimmick marketing Xiaomi untuk Redmi Note 15 series.. emang ada yg bisa lihat kalo internal-nya ""diperkuat"" kaya titan? 😂😂",bisa aja tipuan pemasaran marketing xiaomi untuk redmi note 15 series emang ada yang bisa lihat kalau internal nya diperkuat kaya titan,Jagat Review,negative,0.9762136936,negative,
te4V1vw2pRY,@pumanike9550,belum mensrik selera saya bang,belum mensrik selera saya bang,Jagat Review,negative,0.9984663725,negative,
te4V1vw2pRY,@Mochito222,Infinix Note Edge kok gak dibahas om??,infinix note edge kok tidak dibahas om,Jagat Review,neutral,0.9108637571,neutral,
te4V1vw2pRY,@teukumaulana803,Ada slot microSD👍👍,ada judi slot microsd,Jagat Review,neutral,0.9988977909,positive,
te4V1vw2pRY,@TirtaMulia-i4b,Always On Display Ganti jadi Ten Second On Display Itu Lebih Baik Dari Pada Always On Display Nyala Hanya 10 Detik,always on display ganti jadi ten second on display itu lebih baik dari pada always on display nyala hanya 10 detik,Jagat Review,neutral,0.8594555855,negative,
te4V1vw2pRY,@suryawijaya9816,Hadir redmi note 5 4 64 2018,hadir redmi note 5 4 64 2018,Jagat Review,neutral,0.9981637597,neutral,
te4V1vw2pRY,@yamanigm9106,Bang jagat tolong review Oppo Reno 15 5G secepatnya ya,bang jagat tolong review oppo reno 15 5g secepatnya ya,Jagat Review,neutral,0.9988921285,neutral,
te4V1vw2pRY,@alzahrawisidiqbudiarto9568,"serius tanya, lebih baik ambil POCO X7 atau redmi note 15 5G...",serius tanya lebih baik ambil poco x7 atau redmi note 15 5g,Jagat Review,neutral,0.8065572381,neutral,
te4V1vw2pRY,@ppkrist,"bahas yg 4G dong kak, color gamutnya pengen tau yg varian 4G termurahnya",bahas yang 4g dong kak color gamutnya pengen tau yang varian 4g termurahnya,Jagat Review,neutral,0.907641232,neutral,
te4V1vw2pRY,@iqbaltabah5591,Coba dibandingkan dengan Iqoo Z10 R bang,coba dibandingkan dengan iqoo z10 r bang,Jagat Review,neutral,0.9285217524,neutral,
te4V1vw2pRY,@mugenmugen9937,"Harga nya sama waktu redmi note 10 pro 8/128 rilis 3,8 jeti",harga nya sama waktu redmi note 10 pro 8 128 rilis 3 8 jeti,Jagat Review,neutral,0.9604403377,neutral,
te4V1vw2pRY,@GuluGal4,"Knpa siamay msh nyaman di 6.67""
Gak pngen gtu naik ke 6,7sekian gtu.. 🤭",knpa siamay msh nyaman di 6 67 tidak pngen gtu naik ke 6 7sekian gtu,Jagat Review,neutral,0.507758677,neutral,
te4V1vw2pRY,@Gaspek-m4s,"harga naek ,keknya efek memory",harga naek keknya efek memory,Jagat Review,neutral,0.4069640338,neutral,
te4V1vw2pRY,@jauhjauh8131,"Gak lama dari ini keluar poco seri X, apakah desain nya sama...",tidak lama dari ini keluar poco seri x apakah desain nya sama,Jagat Review,neutral,0.7540826201,neutral,
te4V1vw2pRY,@NEO-Crfaft,Iqoo z9x sama kah chipset nya sama dia?,iqoo z9x sama kah chipset nya sama dia,Jagat Review,neutral,0.9697721004,neutral,
te4V1vw2pRY,@cobalagi7154,"Rada bingung budget 2-3 juta antara redmi note 15 5g atau moto g57 power buat emak, pemakaian nonton youtube, toktok, wa. 2 hp itu punya keunggulan masing-masing. Mau beli hp baru soalnya samsung a33 punya emak hilang dicuri.",rada bingung budget 2 3 juta antara redmi note 15 5g atau moto g57 power buat emak pemakaian nonton youtube toktok wa 2 ponsel itu punya keunggulan masing masing mau beli ponsel baru soalnya samsung a33 punya emak hilang dicuri,Jagat Review,neutral,0.9658791423,neutral,
te4V1vw2pRY,@SigmaVhone,"Auto Bli, Karna Ada Slot MicroSD !!!",auto bli karena ada judi slot microsd,Jagat Review,neutral,0.993239522,positive,
te4V1vw2pRY,@beostar201,"Mending infinix dari pada ini ..
Lmyan beda 500 rb yg seri 4g ..",mending infinix dari pada ini lmyan beda 500 rb yang seri 4g,Jagat Review,neutral,0.9970747232,negative,
te4V1vw2pRY,@TiudanTiudan,Yg redmi note 15 pro y bang ...,yang redmi note 15 pro y bang,Jagat Review,neutral,0.6581172943,neutral,
te4V1vw2pRY,@derriツ,Versi note 15 basic apa bisa eSim jg?,versi note 15 basic apa bisa esim jg,Jagat Review,neutral,0.9952020645,neutral,
te4V1vw2pRY,@anjaz_mico,"backdor nya keinget infinix zero ,🤪

lebih keinget lagi redmi a3 🤪 desain kurleb sama cuma beda spek",backdor nya keinget infinix zero lebih keinget lagi redmi a3 desain kurleb sama cuma beda spek,Jagat Review,neutral,0.8766607642,negative,
te4V1vw2pRY,@QiwzPro,Versi 4G untung gak ikut nyepam naga 685 🗿🗿,versi 4g untung tidak ikut nyepam naga 685,Jagat Review,neutral,0.997764945,neutral,
te4V1vw2pRY,@bayumaulana872,Sedang menunggu review yang versi pro 5g,sedang menunggu review yang versi pro 5g,Jagat Review,neutral,0.9918753505,neutral,
te4V1vw2pRY,@18.JoseAlvrederickHartono,Perkiraan Poco m8 pro kapan keluar ya ?,perkiraan poco m8 pro kapan keluar ya,Jagat Review,neutral,0.9983012676,neutral,
te4V1vw2pRY,@adityarachman1179,"Jir 3 jtan udah layar lengkung taun lalu dl gw beli redmi note 14 pro 5g layar lengkung 4,99 jt 😢",jir 3 jtan sudah layar lengkung taun lalu dl saya beli redmi note 14 pro 5g layar lengkung 4 99 jt,Jagat Review,neutral,0.998121202,neutral,
te4V1vw2pRY,@Noenoe_khan_Official,Bang bahas Oppo Reno 15 pro max,bang bahas oppo reno 15 pro max,Jagat Review,neutral,0.9964616895,neutral,
te4V1vw2pRY,@Zenitsu-zyra,10:04 beliau lupa ada keluarga king yg harganya sama tapi bisa lancar main wuwa,10 04 beliau lupa ada keluarga king yang harganya sama tapi bisa lancar main wuwa,Jagat Review,neutral,0.9441349506,neutral,
te4V1vw2pRY,@wbsadryan,ada infra red untuk remote control ndak kak?,ada infra red untuk remote control tidak kak,Jagat Review,neutral,0.9978823066,neutral,
te4V1vw2pRY,@Boss_man99,Bahas Redmi note 15 Pro 5G juga om🙏,bahas redmi note 15 pro 5g juga om,Jagat Review,neutral,0.9765500426,neutral,
te4V1vw2pRY,@yozhiuniverse7,nontonnya ini pke Redmi Note 14 5G 🗿,nontonnya ini pke redmi note 14 5g,Jagat Review,neutral,0.9939560294,neutral,
te4V1vw2pRY,@irwanputra3258,"Poco seri X kapan launc bang.....?
Masih pakai poco X3 pro.
😁😁",poco seri x kapan launc bang masih pakai poco x3 pro,Jagat Review,neutral,0.9043302536,neutral,
te4V1vw2pRY,@indrasyahputra8175,Kotak kemasannya kembali ke warna dulu kah?,kotak kemasannya kembali ke warna dulu kah,Jagat Review,neutral,0.9983196855,neutral,
te4V1vw2pRY,@MuhammadSyaugiPratama-li6tc,Bismillah Lebaran 2026 Note 15 4g/5g🤲🏽,bismillah lebaran 2026 note 15 4g 5g,Jagat Review,neutral,0.9960204959,positive,
te4V1vw2pRY,@asepangga910,Besok Oppo Reno15 Series 5G mau di launching om,besok oppo reno15 series 5g mau di launching om,Jagat Review,neutral,0.9982047081,neutral,
te4V1vw2pRY,@userneko6087,Yg versi pro 5G nya kapan bg,yang versi pro 5g nya kapan bg,Jagat Review,neutral,0.9828102589,neutral,
te4V1vw2pRY,@adriafarrel,7:29 Terima kasih untuk regulasi EU yang telah memaksa smartphone minimal 5 tahun security patch,7 29 terima kasih untuk regulasi eu yang telah memaksa smartphone minimal 5 tahun security patch,Jagat Review,neutral,0.9961156845,neutral,
te4V1vw2pRY,@amogusus69,Kayaknya Arknights Enfield bisa dimasukin ke tes gaming lagi tahun ini nih. 🤭,kayaknya arknights enfield bisa dimasukin ke tes gaming lagi tahun ini nih,Jagat Review,neutral,0.7423637509,neutral,
te4V1vw2pRY,@asyangcin3658,Samsung tiada lawan. ❤A56,samsung tiada lawan a56,Jagat Review,neutral,0.9938604832,neutral,
te4V1vw2pRY,@mr.siraizen,"Ada chargernya, ada chargernya, ada charger nya 😌",ada chargernya ada chargernya ada charger nya,Jagat Review,neutral,0.9973396659,neutral,
te4V1vw2pRY,@arfani28,"Compare Infinix note Edge VS Redmi note 15 5G.
Thank's b4",compare infinix note edge vs redmi note 15 5g thank s b4,Jagat Review,neutral,0.5525771976,neutral,
te4V1vw2pRY,@abilzz-d2z,"Di tiktok sekarang yg 5g 2,3-2,4 yg 6/128",di tiktok sekarang yang 5g 2 3 2 4 yang 6 128,Jagat Review,neutral,0.995413363,neutral,
te4V1vw2pRY,@rioardana3991,Ditunggu reviewnya red magic 11 pro sma infinix note edge👍,ditunggu reviewnya red magic 11 pro sma infinix note edge,Jagat Review,neutral,0.9906187654,neutral,
te4V1vw2pRY,@erickfnu,Skip ufs 2.2,jangan beli ufs 2 2,Jagat Review,neutral,0.9966295362,negative,
te4V1vw2pRY,@Shreddeng,Nonton video pake Redmi Note 9 Pro,nonton video pake redmi note 9 pro,Jagat Review,neutral,0.9914726019,neutral,
te4V1vw2pRY,@danukurniawan2791,Poco f7 atau oppo reno 13 5g buat daily?,poco f7 atau oppo reno 13 5g buat daily,Jagat Review,neutral,0.9971807003,neutral,
te4V1vw2pRY,@cyprianoeslimbongsihole5811,Fix pantengin nunggu series note 60 pakai snapd merk sebelah🎉,pasti pantengin nunggu series note 60 pakai snapd merk sebelah,Jagat Review,neutral,0.9940207601,neutral,
te4V1vw2pRY,@ArifRahmanHakim-u8s,kapan review RENO 15 Reguler ommmmmmm😢😢😢,kapan review reno 15 reguler omm,Jagat Review,neutral,0.9966329932,neutral,
te4V1vw2pRY,@noefvon,duh sayang layar curved,duh sayang layar curved,Jagat Review,neutral,0.8068706393,negative,
te4V1vw2pRY,@AmadaMaulana850,Sudah ada live foto belum bang??,sudah ada live foto belum bang,Jagat Review,neutral,0.9962077141,neutral,
te4V1vw2pRY,@rizkywidada7682,Baterai minimal 7.000 mah klo sekarang,baterai minimal 7 00 mah kalau sekarang,Jagat Review,neutral,0.7616863847,neutral,
